month,day,year,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
5,13,1953,45.9298496,17.7546336,19.82176,15.6308736,-1.132672,35.2827328,2.6617792,78.154368,102.0537472,42.3052992,476,1050,2895,803,518,1006,215,1750,1750,1280,1280,2190,10,0,0,228
5,14,1953,50.5738048,15.9140416,3.964352,17.3865152,1.41584,29.3645216,2.7750464,82.401888,102.9032512,27.9769984,476,1130,2111,818,566,1082,270,1730,1730,1360,1360,2260,10,0,0,248
5,15,1953,56.0106304,15.1211712,4.530688,16.9334464,5.946528,28.9964032,3.5112832,62.863296,105.9614656,24.06928,448,1130,2569,761,562,1080,227,1660,1660,1350,1350,2350,10,0,0,218
5,16,1953,49.412816,13.875232,11.32672,17.839584,7.645536,25.7966048,2.3219776,69.942496,101.5723616,24.5223488,413,1070,2370,682,530,994,231,1480,1480,1270,1270,2310,10,0,0,200
5,17,1953,40.6062912,12.74256,7.362368,15.7441408,0.283168,24.6639328,2.1520768,73.057344,98.2876128,26.5894752,399,1070,2421,612,474,931,231,1360,1360,1260,1260,2170,10,0,0,180
5,18,1953,46.439552,12.7991936,-5.1536576,12.7991936,-11.043552,28.175216,-6.0314784,57.766272,101.8272128,12.4027584,554,1240,3193,700,478,1202,496,1740,1740,1460,1460,2050,10,0,0,228
5,19,1953,85.2902016,8.5516736,-114.399872,2.83168,100.807808,69.800912,10.4488992,-48.13856,148.4083488,-87.9802976,1009,2390,5067,1966,1420,2387,385,4060,4060,2980,2980,3200,10,0,0,467
5,20,1953,171.033472,25.4284864,16.99008,38.510848,158.290912,63.7694336,5.1253408,-31.14848,157.9227936,-69.37616,893,2440,4273,2212,1810,2320,425,3290,3290,3040,3040,5690,10,0,0,502
5,21,1953,57.7945888,37.3215424,77.021696,30.298976,143.283008,56.916768,2.406928,14.1584,146.8792416,-72.6042752,893,2110,3973,2063,1600,2244,479,3200,3200,2740,2740,4990,10,0,0,692
5,22,1953,60.3714176,34.8862976,88.065248,32.56432,151.778048,50.9136064,9.4294944,53.80192,136.486976,-70.0274464,840,1840,3492,1878,1380,2023,523,3070,3070,2470,2470,4460,10,0,0,623
5,23,1953,70.508832,42.333616,65.694976,25.768288,152.627552,45.590048,8.1835552,84.9504,131.389952,-73.8218976,840,1670,3167,2169,1430,2027,923,2830,2830,2280,2280,4040,10,0,0,801
5,24,1953,135.5808384,52.38608,116.665216,5.380192,187.457216,48.1102432,5.66336,53.80192,131.389952,-83.4496096,850,1510,3025,2603,1870,2147,806,2770,2770,2180,2180,4260,10,0,0,909
5,25,1953,122.894912,51.67816,133.938464,28.033632,168.48496,42.1637152,12.9690944,73.62368,119.7234304,-69.092992,732,1360,2924,1839,1360,1780,657,2410,2410,1910,1910,3740,10,0,0,685
5,26,1953,84.384064,38.369264,77.588032,31.14848,165.936448,39.4169856,9.4011776,107.60384,115.2776928,-73.4254624,679,1300,3163,2357,1190,1773,1124,2420,2420,2030,2030,3440,10,0,0,806
5,27,1953,173.865152,53.80192,74.190016,45.873216,285.99968,70.1690304,16.7635456,-14.1584,129.690944,-133.9101472,840,1500,4175,2550,1650,2509,911,3690,3690,2260,2260,3750,10,0,0,820
5,28,1953,175.56416,49.412816,141.017664,39.64352,260.51456,49.9225184,13.9884992,62.29696,128.0202528,-112.6159136,769,1460,3678,2018,1430,2147,747,3200,3200,2190,2190,4020,10,0,0,650
5,29,1953,93.728608,37.7746112,112.134528,36.245504,199.067104,53.8302368,9.3162272,110.43552,124.1125344,-91.0668288,687,1450,3741,1549,1130,1806,528,2690,2690,2030,2030,3710,10,0,0,531
5,30,1953,78.6074368,27.2973952,101.657312,30.298976,166.502784,53.094,3.5962336,124.59392,119.355312,-76.3420928,615,1370,3394,1246,910,1586,541,2310,2310,1860,1860,3410,10,0,0,406
5,31,1953,57.5114208,17.1599808,83.251392,23.219776,142.99984,45.9581664,2.4918784,124.59392,112.7858144,-62.8916128,537,1290,3036,1015,760,1371,384,1990,1990,1770,1770,3100,10,0,0,339
6,1,1953,58.7290432,15.007904,60.88112,18.40592,115.815712,37.4348096,6.8243488,104.77216,109.3877984,-53.943504,507,1240,2968,851,630,1205,297,1770,1770,1910,1910,3010,0,0,0,294
6,2,1953,52.4143968,13.3938464,54.085088,13.7053312,95.144448,32.0546176,3.0865312,95.427616,107.5472064,-47.6854912,462,1200,2888,716,546,1104,290,1630,1630,1900,1900,2990,0,0,0,256
6,3,1953,53.5753856,9.6843456,47.005888,16.5936448,80.419712,30.4688768,2.6617792,82.11872,103.073152,-35.4526336,420,1120,2654,646,474,972,242,1460,1460,1780,1780,3020,0,0,0,227
6,4,1953,48.2518272,7.1924672,44.457376,15.9706752,71.641504,24.352448,2.4918784,81.552384,101.515728,-33.0173888,385,1060,2571,560,426,886,242,1340,1340,1670,1670,2560,0,0,0,205
6,5,1953,45.590048,4.95544,28.599968,16.5086944,53.80192,26.1364064,-2.5201952,77.021696,98.5990976,-21.3508672,378,1040,2540,600,407,874,402,1300,1300,1610,1610,2420,0,0,0,233
6,6,1953,74.3599168,10.760384,3.964352,13.875232,67.110816,32.6209536,6.0597952,44.740544,104.488992,-44.2308416,530,1260,2954,955,590,1242,392,1720,1720,2020,2020,2480,0,0,0,295
6,7,1953,87.215744,9.2595936,-84.667232,15.291072,111.85136,79.3436736,5.6916768,-19.82176,142.9715232,-104.0076064,751,2150,4132,2548,1520,2123,441,2770,2770,3490,3490,3910,0,0,0,548
6,8,1953,164.1524896,34.263328,63.429632,41.908864,226.251232,75.9739744,4.7005888,-59.46528,149.4843872,-114.2866048,751,2070,3697,2501,1710,2116,312,3000,3000,3450,3450,5460,0,0,0,595
6,9,1953,32.9041216,37.0383744,108.736512,32.281152,177.263168,58.5591424,3.2281152,50.97024,134.0517312,-85.6016864,646,1840,3273,1753,1310,1693,379,2380,2380,2800,2800,4700,0,0,0,497
6,10,1953,14.1017664,32.281152,82.401888,28.883136,154.043392,40.917776,2.548512,110.43552,129.2945088,-73.5670464,584,1700,3169,1312,1020,1488,279,2160,2160,2470,2470,4150,0,0,0,395
6,11,1953,20.4447296,26.1647232,66.54448,25.48512,113.4937344,43.466288,2.3786112,102.223648,123.319664,-64.279136,545,1600,3214,1074,810,1352,228,1900,1900,2240,2240,3630,0,0,0,331
6,12,1953,29.1096704,20.0199776,45.590048,23.078192,123.744416,36.8967904,1.8689088,90.896928,122.8099616,-63.9676512,523,1560,3388,960,685,1329,178,1860,1860,2160,2160,3440,0,0,0,283
6,13,1953,40.9460928,20.4730464,43.607872,21.9172032,109.586016,34.3199616,1.7273248,82.11872,119.072144,-61.022704,455,1420,3157,789,586,1225,178,1790,1790,2050,2050,3340,0,0,0,243
6,14,1953,29.7609568,16.2538432,31.997984,19.0855232,92.0296,29.5061056,1.5857408,83.53456,114.4848224,-53.4054848,427,1340,2895,677,506,1106,178,1590,1590,1880,1880,3040,0,0,0,213
6,15,1953,35.5659008,15.9140416,24.352448,18.2360192,79.853376,27.4956128,1.41584,73.62368,111.5965088,-47.0342048,399,1270,2876,611,446,1011,127,1430,1430,1820,1820,2830,0,0,0,192
6,16,1953,35.7358016,13.1106784,19.255424,16.99008,81.1842656,27.8637312,1.2459392,71.075168,109.3594816,-42.8716352,378,1220,2707,550,400,927,77,1320,1320,1780,1780,2700,0,0,0,182
6,17,1953,35.9057024,12.3744416,11.609888,15.7441408,65.694976,22.0021536,0.991088,73.62368,108.3400768,-41.1726272,364,1220,2638,490,364,884,30,1240,1240,1790,1790,2630,0,0,0,153
6,18,1953,36.0472864,9.7126624,6.7393984,16.0273088,55.1044928,19.0288896,2.2370272,57.483104,108.31176,-38.7656992,335,1190,2561,440,334,833,177,1180,1180,1820,1820,2620,0,0,0,149
6,19,1953,33.5270912,8.8065248,11.043552,16.2538432,47.6854912,21.6057184,1.6140576,46.72272,104.8854272,-35.9057024,316,1110,2517,430,316,784,97,1120,1120,1700,1700,2550,0,0,0,154
6,20,1953,27.9203648,8.5799904,22.3136384,7.8437536,55.21776,22.795024,1.5007904,55.21776,100.241472,-33.5837248,290,1030,2335,380,313,726,97,1070,1070,1520,1520,2410,0,0,0,134
6,21,1953,22.370272,7.6738528,13.308896,10.760384,40.776192,18.3776032,1.274256,58.332608,96.6169216,-23.8710624,258,960,2041,335,280,643,97,960,960,1440,1440,2200,0,0,0,129
6,22,1953,25.4284864,8.0986048,14.6114688,7.1358336,11.609888,16.3671104,1.1893056,49.837568,94.8046464,2.1803936,252,940,2062,304,258,613,97,900,900,1400,1400,2090,0,0,0,109
6,23,1953,25.5134368,6.4279136,14.2150336,6.4845472,12.459392,16.3671104,1.0760384,47.289056,93.44544,-2.0104928,240,900,2052,286,241,579,47,852,852,1380,1380,2050,0,0,0,110
6,24,1953,21.379184,5.238608,11.893056,7.4473184,17.273248,13.4221632,1.0194048,45.873216,90.3022752,-3.9926688,217,854,2007,280,227,541,45,790,790,1330,1330,1980,0,0,0,115
6,25,1953,22.6251232,4.4457376,8.5516736,7.645536,10.194048,14.5548352,0.9061376,42.4752,88.6599008,-4.1625696,211,818,1876,251,220,520,45,737,737,1290,1290,1850,0,0,0,105
6,26,1953,26.1364064,4.24752,15.5459232,2.5768288,9.344544,12.884144,0.9627712,38.794016,88.3200992,-5.2102912,205,776,1844,251,209,498,93,706,706,1260,1260,1710,0,0,0,105
6,27,1953,23.5878944,4.0493024,23.3896768,8.7215744,14.441568,14.1017664,1.2459392,37.944512,86.224656,-5.8332608,195,760,1813,236,202,469,41,667,667,1240,1240,1050,0,0,0,95
6,28,1953,12.317808,3.964352,22.6251232,2.1520768,6.796032,13.0823616,1.132672,41.908864,85.5450528,-6.3429632,195,744,1858,266,204,490,192,674,674,1230,1230,690,0,0,0,105
6,29,1953,20.9261152,4.3607872,13.8185984,4.9837568,6.796032,12.5443424,1.0194048,35.112832,85.1203008,-0.1982176,190,744,1827,226,204,487,91,660,660,1230,1230,690,0,0,0,107
6,30,1953,23.0215584,4.4457376,5.4085088,8.0986048,0.566336,14.7530528,-0.7645536,32.56432,83.9309952,4.6156384,184,712,1789,230,194,483,104,654,654,1200,1200,1020,0,0,0,92
7,1,1953,25.2869024,4.0493024,-2.690096,6.229696,-1.982176,12.7142432,2.0104928,32.281152,81.9488192,5.0687072,174,672,1731,230,180,441,-17,600,600,1160,1160,1290,-10,0,0,87
7,2,1953,24.210864,3.5396,11.4116704,6.0031616,0.283168,10.4488992,0.849504,33.130656,81.9488192,1.8689088,174,672,1821,190,168,428,30,576,576,1200,1200,920,-10,0,0,87
7,3,1953,14.1584,3.8510848,-2.7750464,2.4918784,-1.699008,10.2223648,0.6229696,36.81184,82.8549568,-0.991088,174,680,1909,191,162,425,30,570,570,1300,1300,1070,-10,0,0,76
7,4,1953,23.7294784,4.24752,-3.681184,2.973264,1.41584,10.194048,0.566336,27.750464,82.4868384,-0.9627712,163,664,1840,189,155,409,-22,545,545,1310,1310,1440,-10,0,0,71
7,5,1953,22.4269056,3.7944512,-0.566336,5.4085088,-2.265344,9.061376,0.4530688,32.56432,82.4868384,-1.5857408,157,640,1860,180,149,384,28,522,522,1310,1310,1460,-10,0,0,71
7,6,1953,14.3283008,3.6245504,-1.4724736,3.9077184,-3.398016,8.8348416,0.4813856,35.679168,82.685056,-2.4635616,157,633,1928,173,142,382,27,515,515,1360,1360,1370,-10,0,0,76
7,7,1953,18.0094848,2.6051456,-2.6617792,1.5291072,-7.362368,9.3728608,0.5946528,30.865312,83.3363424,2.0388096,148,619,1959,161,136,370,-23,498,498,1420,1420,1400,-10,0,0,66
7,8,1953,17.8962176,2.1803936,-5.2952416,6.0031616,-16.423744,7.4190016,0.6229696,29.166304,82.2319872,8.3251392,148,598,1968,159,128,351,22,475,475,1350,1350,1500,-10,0,0,61
7,9,1953,13.1956288,1.6706912,-0.849504,4.7289056,-13.308896,9.627712,0.5097024,31.714816,79.8250592,8.6649408,138,563,1759,140,123,322,19,442,442,1230,1230,1490,-10,0,0,56
7,10,1953,9.4294944,1.6423744,3.114848,2.8599968,-18.40592,8.1835552,0.5097024,40.776192,77.9561504,11.9780064,129,528,1620,131,119,301,-82,416,416,1160,1160,1400,-10,0,0,61
7,11,1953,6.3146464,1.2459392,2.83168,3.5396,-29.449472,8.1552384,0.5097024,33.696992,76.738528,22.65344,120,500,1592,120,115,282,-31,398,398,1110,1110,1270,-10,0,0,46
7,12,1953,6.8809824,1.2176224,0.424752,3.681184,-24.352448,8.3817728,0.4813856,34.829664,76.3987264,17.9245344,110,472,1565,115,110,264,-84,383,383,1060,1060,1250,-10,0,0,47
7,13,1953,8.6649408,0.991088,0.566336,4.5873216,-26.334624,6.1730624,0.3964352,32.56432,75.6908064,13.6203808,106,451,1531,115,108,249,17,370,370,1010,1010,1240,-10,0,0,40
7,14,1953,8.1835552,-0.0283168,1.3025728,4.0209856,-13.1106784,8.8914752,0.3964352,33.413824,74.5864512,10.8453344,106,430,1448,110,108,249,-134,361,361,969,969,1191,-10,0,0,55
7,15,1953,10.1657312,-0.1699008,3.5962336,2.6617792,-25.48512,7.5322688,0.283168,31.431648,73.6803136,10.1090976,106,412,1434,99,106,230,-69,353,353,904,904,1166,-10,0,0,45
7,16,1953,8.5799904,-0.1699008,4.4740544,0.3114848,-17.839584,7.78712,0.283168,28.3168,72.6042752,8.919792,102,394,1294,108,99,209,-74,336,336,816,816,1144,-10,0,0,40
7,17,1953,9.4294944,-0.0566336,3.3413824,1.4441568,-17.839584,6.9092992,0.2265344,30.015808,70.650416,8.070288,99,376,1276,88,99,201,16,324,324,765,765,1085,-10,0,0,41
7,18,1953,9.7976128,0.0283168,2.548512,1.8689088,-11.609888,6.2863296,0.1982176,27.184128,70.792,7.503952,95,365,1169,83,94,189,-79,316,316,730,730,1040,-10,0,0,31
7,19,1953,9.2312768,0.1982176,1.2459392,3.1431648,-22.511856,6.3429632,0.1982176,24.06928,70.7070496,6.2013792,88,355,1206,98,89,189,-74,307,307,695,695,1025,-10,0,0,31
7,20,1953,7.8154368,0.5097024,0.4530688,4.6156384,-18.3776032,6.9092992,0.141584,20.954432,69.5460608,5.8332608,84,350,1165,65,87,173,-80,300,300,654,654,1006,-10,0,0,36
7,21,1953,7.3340512,0.3964352,2.548512,2.973264,-17.9245344,6.5978144,0.141584,24.918784,68.7815072,5.4934592,81,340,1066,85,85,167,-75,292,292,618,618,972,-10,0,0,31
7,22,1953,6.2013792,-0.0566336,-0.6512864,2.7184128,-21.1243328,6.0314784,0.141584,25.48512,68.6116064,7.4473184,77,340,1076,53,84,157,-125,286,286,600,600,930,-10,0,0,46
7,23,1953,7.6172192,-0.0566336,0.4813856,3.6245504,-22.8799744,6.0314784,0.1132672,26.617792,67.6205184,7.3906848,77,335,1056,74,82,150,-74,277,277,582,582,898,-10,0,0,31
7,24,1953,3.6528672,0.0283168,0.1132672,3.9077184,-25.8532384,4.105936,0.1982176,24.06928,66.9975488,6.5411808,74,330,1012,58,82,148,17,274,274,558,558,892,-10,0,0,36
7,25,1953,3.0015808,0.3398016,-3.6528672,5.66336,-14.2150336,8.778208,0.2548512,28.3168,66.7143808,7.1924672,74,320,1032,63,80,143,-126,265,265,546,546,864,-10,0,0,28
7,26,1953,4.9837568,-0.3681184,-0.2548512,4.2758368,-17.2166144,5.6067264,0.1699008,32.6492704,65.411808,5.4085088,70,320,954,60,79,136,-30,258,258,530,530,840,-10,0,0,31
7,27,1953,5.6350432,-0.141584,1.2459392,2.6617792,-26.051456,5.4085088,0.1699008,22.3419552,65.5250752,4.9837568,70,316,959,65,76,132,-30,253,253,510,510,830,-10,0,0,25
7,28,1953,5.6350432,-0.141584,0.1132672,2.1520768,-16.9051296,1.3592064,0.1699008,20.8977984,65.6383424,4.389104,70,312,841,60,74,128,15,246,246,500,500,800,-10,0,0,30
7,29,1953,5.6350432,-0.141584,-1.8689088,1.3592064,-21.8322528,8.3251392,0.0849504,16.9334464,64.3924032,4.1625696,68,308,1037,45,72,123,-76,243,243,490,490,790,-10,0,0,35
7,30,1953,9.6843456,-0.0566336,0.3964352,2.2370272,-20.2748288,4.1908864,0.0566336,18.0661184,62.9765632,3.9077184,68,308,852,42,71,121,-125,239,239,480,480,770,-10,0,0,15
7,31,1953,7.4190016,-1.1893056,0.3964352,1.4441568,-20.1898784,7.3906848,-0.991088,13.6203808,62.5234944,3.7095008,68,304,829,58,69,118,-80,233,233,470,470,770,-10,0,0,29
8,1,1953,7.3340512,-1.6423744,-2.548512,1.1893056,-20.1898784,4.0209856,-1.1609888,14.9512704,62.0421088,3.5962336,65,304,878,41,68,118,-8,230,230,460,460,760,-10,0,0,20
8,2,1953,6.9092992,-1.840592,-4.0209856,2.0954432,-17.4997824,4.1908864,-0.283168,14.3283008,62.8066624,3.4263328,62,300,874,49,66,113,-80,226,226,455,455,745,-10,0,0,10
8,3,1953,5.66336,-4.1625696,-4.530688,0.9627712,-22.5684896,4.3041536,-0.3398016,15.9140416,62.2403264,3.1714816,62,300,928,46,66,111,-78,222,222,450,450,730,-10,0,0,21
8,4,1953,8.919792,-0.3398016,-4.24752,1.4724736,-19.963344,4.3607872,-0.1982176,14.3566176,61.9571584,2.8883136,62,300,936,91,68,114,12,222,222,445,445,735,-10,0,0,31
8,5,1953,7.928704,0.283168,-2.3786112,1.5857408,-18.5191872,5.946528,-0.0566336,15.0362208,61.3908224,2.12376,62,300,880,76,74,121,12,227,227,440,440,720,-10,0,0,-27
8,6,1953,7.503952,4.0209856,-3.1714816,0.7362368,-21.3508672,3.398016,-0.1982176,16.28216,63.146464,0.849504,70,330,1120,83,74,138,-33,241,241,465,465,725,-10,0,0,89
8,7,1953,5.380192,0.1982176,3.6245504,1.9538592,-14.583152,5.7766272,-0.2265344,19.82176,61.9288416,0.6229696,65,308,936,52,71,129,-37,244,244,445,445,755,-10,0,0,26
8,8,1953,2.406928,-0.3964352,1.0194048,1.2459392,-13.9884992,4.6439552,-0.2265344,25.48512,60.9943872,1.1043552,62,304,846,65,66,115,-82,220,220,431,431,749,-10,0,0,16
8,9,1953,6.37128,-0.2265344,-1.2459392,1.8689088,-15.5176064,4.7572224,-0.3681184,18.7174048,60.739536,1.3592064,59,296,872,33,64,108,-37,211,211,422,422,718,-10,0,0,21
8,10,1953,6.229696,-3.9077184,-2.3786112,-0.0283168,-18.4625536,4.3607872,-0.3681184,18.264336,59.7767648,1.699008,59,300,886,47,61,103,14,204,204,413,413,707,-10,0,0,-9
8,11,1953,6.796032,-0.3964352,-4.4740544,-0.7928704,-15.2627552,5.4368256,-0.3681184,16.5370112,58.4458752,1.6140576,56,300,739,41,58,100,-82,197,197,408,408,692,-10,0,0,46
8,12,1953,6.229696,-0.3964352,-1.9255424,-0.991088,-14.9512704,3.5396,-0.4813856,15.2344384,57.766272,1.5291072,54,296,775,56,55,94,-73,192,192,404,404,646,-10,0,0,11
8,13,1953,5.66336,-0.3964352,-3.0582144,-0.9061376,-16.1972096,4.3324704,-0.4813856,13.9884992,57.3132032,1.3592064,50,296,797,51,52,91,-28,189,189,404,404,646,-10,0,0,21
8,14,1953,4.813856,-0.70792,-3.4546496,-1.132672,-16.565328,4.0776192,-0.3398016,15.291072,57.483104,1.6706912,48,292,747,31,50,89,-119,186,186,400,400,650,-10,0,0,6
8,15,1953,3.822768,-0.849504,-4.3041536,-1.7556416,-16.6502784,4.0776192,-0.1982176,14.8946368,57.8229056,1.2176224,48,300,747,56,52,90,-28,188,188,400,400,680,-10,0,0,21
8,16,1953,5.946528,-0.6229696,-1.982176,-0.141584,-15.6875072,4.530688,-0.1982176,12.0629568,56.6052832,1.132672,45,296,805,61,55,91,-28,183,183,387,387,693,-10,0,0,16
8,17,1953,5.097024,-0.849504,-1.4724736,-1.132672,-17.2449312,4.1342528,-0.2265344,13.7902816,56.7185504,0.9627712,45,292,754,56,50,89,-123,179,179,383,383,667,-10,0,0,16
8,18,1953,6.37128,-0.70792,-1.4724736,-0.5380192,-15.57424,3.4263328,-0.3681184,11.32672,56.350432,0.9344544,42,288,734,41,49,87,-27,175,175,375,375,635,-10,0,0,6
8,19,1953,3.964352,-0.70792,-3.4546496,0.283168,-17.0750304,3.5396,-0.2265344,13.1389952,56.1805312,0.9061376,42,284,775,46,50,86,-32,171,171,371,371,629,-10,0,0,21
8,20,1953,5.238608,-0.566336,-1.7556416,-1.132672,-17.7263168,3.4263328,-0.3681184,11.6665216,56.067264,0.849504,42,288,774,76,50,88,-72,171,171,375,375,615,-10,0,0,51
8,21,1953,8.49504,-0.566336,-0.3398016,-0.849504,-14.724736,4.530688,-0.3681184,6.9659328,55.21776,0.4813856,42,288,740,36,50,91,14,176,176,371,371,619,-10,0,0,11
8,22,1953,7.0792,-0.3681184,-0.3398016,-1.41584,-15.5176064,3.681184,-0.3681184,9.344544,54.7646912,0.849504,42,284,734,86,50,87,-72,167,167,367,367,613,-10,0,0,9
8,23,1953,5.380192,-0.141584,-2.265344,0.566336,-14.9512704,3.5962336,-0.2265344,12.0063232,54.934592,0.849504,40,280,728,51,50,90,-27,169,169,363,363,607,-10,0,0,19
8,24,1953,6.088112,-0.5946528,-1.2459392,-0.7928704,-15.2061216,4.3607872,-0.0849504,13.875232,55.7557792,0.3398016,45,296,778,61,58,99,14,184,184,383,383,607,-10,0,0,14
8,25,1953,7.362368,-0.5097024,-2.0954432,-0.0849504,-15.2061216,4.95544,0.0566336,15.3477056,56.4070656,-0.5946528,48,300,862,101,63,102,230,208,208,379,379,651,-10,0,0,46
8,26,1953,10.6188,0.3964352,-18.5758208,-1.4724736,-16.3671104,4.5023712,0.1982176,21.3508672,66.261312,-14.5265184,190,430,1273,217,182,293,-27,504,504,681,681,589,-10,0,0,71
8,27,1953,16.706912,1.3025728,-0.7928704,3.398016,7.4756352,12.4027584,0.141584,20.388096,62.29696,-14.2716672,110,370,1002,187,140,255,-30,515,515,495,495,1085,-10,0,0,41
8,28,1953,6.088112,0.4813856,4.6439552,3.0582144,6.2013792,8.4667232,0,17.556416,59.0122112,-7.8437536,81,335,1051,137,92,182,142,356,356,431,431,959,-10,0,0,43
8,29,1953,3.681184,0.3114848,-3.0582144,2.4918784,2.0104928,11.043552,0,20.671264,61.8438912,-9.1180096,106,360,920,122,132,200,-30,371,371,490,490,810,-10,0,0,46
8,30,1953,7.928704,0.2265344,6.229696,1.8122752,1.8689088,9.1180096,-0.141584,20.388096,57.7096384,-6.1447456,77,325,808,106,96,159,11,302,302,431,431,849,-10,0,0,26
8,31,1953,2.406928,0,2.7750464,0.7362368,-1.1043552,7.503952,-0.141584,15.007904,56.1522144,-4.0209856,65,312,825,86,74,137,16,254,254,408,408,782,-10,0,0,31
9,1,1953,5.521776,-1.8122752,-0.3964352,0.6796032,-5.238608,5.66336,-1.3592064,16.140576,55.3310272,-2.7184128,62,304,740,83,66,121,-37,230,230,395,395,715,-10,0,0,9
9,2,1953,8.211872,0.141584,-0.283168,-0.0849504,-7.9570208,3.9360352,-0.7362368,19.4253248,53.943504,-2.0104928,59,296,831,97,63,115,-111,211,211,383,383,667,-10,0,0,21
9,3,1953,7.1075168,0.5946528,-0.1699008,-0.5097024,-9.2879104,4.6156384,-0.7362368,18.2360192,53.235584,-1.557424,54,296,746,82,58,106,96,193,193,375,375,645,-10,0,0,16
9,4,1953,6.2580128,0.7362368,0.1132672,-1.274256,-10.2789984,4.672272,-0.7362368,16.140576,53.235584,-1.3875232,48,292,754,92,55,98,15,184,184,367,367,613,-10,0,0,6
9,5,1953,5.9748448,0.6796032,-1.3592064,-0.0566336,-10.8453344,5.6067264,-0.7362368,14.016816,52.8674656,-1.1893056,45,288,701,132,52,96,-66,174,174,367,367,583,-10,0,0,16
9,6,1953,7.1075168,1.0760384,0.1132672,-1.7839584,-7.9570208,5.0403904,-0.7362368,16.3954272,52.4143968,-1.1609888,45,284,672,116,63,93,20,170,170,418,418,562,-10,0,0,16
9,7,1953,5.9748448,2.2370272,-0.6796032,0.283168,-11.3833536,3.3130656,-2.83168,14.724736,52.1312288,-0.9627712,45,284,783,107,60,91,-59,165,165,371,371,629,-10,0,0,12
9,8,1953,7.7021696,0.7362368,1.5857408,1.2459392,-12.3744416,2.5768288,-0.0566336,15.5176064,51.9330112,-1.0194048,42,284,679,86,56,91,8,162,162,367,367,593,-10,0,0,22
